payment_id,order_id,paid_at,method,amount,wallet_applied,status,currency
P01027,O01586,2026-06-20T23:11:00Z,card,1783.66,0,captured,INR
P00923,O00897,20-01-2026 01:06,wallet,702.41,0,captured,INR
P01150,O01932,2025-12-07T18:04:00+05:30,wallet,1147.77,0,captured,INR
P01202,O00695,2025-08-01T15:11:00+05:30,upi,6.5,0,refunded,USD
P02172,O01792,2026-06-16T00:30:00Z,upi,666.6,0,captured,INR
P00069,O01102,2025-10-31T14:50:00+05:30,upi,1914.31,0,captured,INR
P01058,O00455,2026-05-19T14:54:00+05:30,wallet,16.89,0,captured,USD
P00181,O00536,2026-07-09T17:28:00+05:30,upi,450.63,0,captured,INR
P02350,O01997,2025-09-21T20:13:00+05:30,netbanking,16.73,0,pending,USD
P01072,O01399,2026-06-17T21:26:00+05:30,wallet,1951.32,100,captured,INR
P01021,O01362,2026-07-16T22:59:00Z,netbanking,394.56,0,captured,INR
P02661,O01252,2026-02-23T23:16:00Z,netbanking,757.13,0,captured,INR
P02555,O02030,2026-02-27T09:33:00+05:30,cod,4606.13,0,captured,INR
P00819,O00305,28-05-2026 13:18,netbanking,1525.15,30,captured,INR
P00682,O00703,2026-04-17T19:37:00+05:30,cod,30.98,0,pending,USD
P02618,O01748,2026-02-11T20:22:00Z,wallet,5.43,0,captured,USD
P01803,O00766,2026-03-09T13:56:00Z,cod,10.59,0,failed,USD
P02242,O00032,2025-03-01T09:16:00+05:30,upi,8.41,0.03,captured,USD
P00240,O00894,2026-07-17T03:22:00+05:30,cod,456.55,0,captured,INR
P01802,O00766,09-03-2026 13:50,cod,10.59,0,failed,USD
P00954,O01050,03-03-2026 12:27,cod,1349.14,0,captured,INR
P01778,O01194,2025-11-01T03:59:00Z,,327.49,0,failed,INR
P02793,O98466,2025-10-18T09:15:00+05:30,wallet,678.1,0,captured,INR
P00893,O01539,18-05-2026 20:35,netbanking,8.62,0.04,captured,USD
P00146,O01060,2026-07-02T00:03:00+05:30,card,1026.6,0,failed,INR
P01445,O00844,2025-06-29T02:28:00+05:30,card,224.12,0,failed,INR
P01095,O02021,2026-03-28T14:09:00Z,card,39.8,0,captured,USD
P02472,O00472,23-05-2026 04:12,upi,505.2,0,captured,INR
P00735,O00728,2026-06-06T23:22:00+05:30,upi,1425.11,200,captured,INR
P01441,O00459,2025-09-27T11:51:00+05:30,netbanking,7.71,0,captured,USD
P01051,O00593,2026-04-02T09:16:00+05:30,netbanking,6.63,0,refunded,USD
P00784,O00675,2026-07-04T10:03:00+05:30,,1739.55,0,captured,INR
P00121,O01886,12-06-2026 11:52,cod,4.24,0,captured,USD
P02353,O01431,2025-08-05T17:26:00+05:30,cod,329.09,0,captured,INR
P01080,O01576,2026-05-25T13:05:00Z,card,371.73,0,captured,INR
P00809,O01735,16-04-2026 20:06,netbanking,6.15,0,captured,USD
P01524,O00570,2026-02-04T03:28:00Z,card,4639.6,0,failed,INR
P02615,O00733,2026-03-21T20:59:00Z,upi,3053.18,0,captured,INR
P01551,O00625,2026-01-25T16:20:00+05:30,cod,7.24,0,captured,USD
P00384,O01858,2026-06-29T10:01:00Z,card,6.82,0,captured,USD
P01201,O00695,24-07-2025 15:11,upi,6.5,0.02,captured,USD
P01460,O01151,2025-04-12T09:10:00+05:30,card,2859.86,0,captured,INR
P00019,O01225,2026-05-27T23:28:00Z,netbanking,20.66,0.1,captured,USD
P01737,O00554,2026-06-10T12:31:00+05:30,upi,2131.64,200,captured,INR
P01976,O01588,07-12-2025 06:02,cod,62.27,0.12,captured,USD
P00503,O00917,2026-01-29T23:09:00+05:30,cod,2992.72,0,pending,INR
P02761,O01148,2026-06-19T06:13:00Z,wallet,444.91,0,captured,INR
P01918,O00516,28-07-2026 02:16,cod,537.75,0,refunded,INR
P02705,O01717,03-02-2026 14:53,wallet,658.7,0,failed,INR
P02147,O01261,15-06-2026 13:23,wallet,16.58,0,captured,USD
P00624,O01898,2026-07-23T09:16:00+05:30,netbanking,9.41,0,captured,USD
P00375,O01705,2026-02-06T04:57:00Z,netbanking,21,0,refunded,USD
P00966,O01581,2026-05-05T12:04:00+05:30,netbanking,927.87,0,refunded,INR
P01263,O00498,2026-02-23T17:15:00Z,card,3092.06,0,captured,INR
P01768,O01723,2026-02-21T12:05:00+05:30,card,2663.73,100,captured,INR
P01556,O00335,2025-07-12T23:47:00+05:30,cod,3241.59,0,captured,INR
P01227,O00298,2026-07-05T05:58:00+05:30,wallet,1768.27,0,captured,INR
P01090,O00345,15-04-2026 15:00,upi,20.3,0,captured,USD
P01673,O00081,2025-11-05T15:18:00Z,card,32.17,0.1,captured,USD
P02049,O01994,13-06-2026 18:15,card,3379.1,0,captured,INR
P02212,O01816,2026-03-19T21:14:00+05:30,upi,2628.52,0,refunded,INR
P00159,O00418,2026-04-18T22:36:00Z,upi,11.12,0.03,captured,USD
P00190,O00368,2025-07-28T00:16:00+05:30,netbanking,735.22,0,captured,INR
P00961,O01664,2026-06-14T22:13:00+05:30,card,441.56,15,captured,INR
P00584,O01113,2025-11-27T13:29:00Z,cod,1021.88,0,captured,INR
P00205,O00628,27-05-2026 17:31,cod,1656.07,0,captured,INR
P00766,O02005,06-01-2026 14:14,cod,1162.5,0,captured,INR
P00753,O00722,05-06-2026 03:14,wallet,2599.82,0,captured,INR
P01297,O00891,13-02-2026 13:03,upi,1763.38,0,failed,INR
P02203,O00009,2026-06-26T08:11:00+05:30,netbanking,59.38,0,captured,USD
P02648,O02012,23-07-2026 05:26,card,686.14,0,captured,INR
P02122,O01200,2025-10-02T12:17:00+05:30,cod,4.24,0,pending,USD
P02731,O00211,17-09-2025 17:24,upi,918.86,0,captured,INR
P00213,O01317,2025-08-10T22:16:00+05:30,netbanking,39.4,0,captured,USD
P00838,O02101,2026-03-01T09:01:00+05:30,netbanking,440.36,0,captured,INR
P00406,O00054,09-02-2026 00:31,netbanking,10.62,0,refunded,USD
P00306,O01089,2026-03-21T06:21:00Z,wallet,7.67,0,refunded,USD
P02283,O00781,2026-07-12T18:16:00Z,upi,30.69,0,captured,USD
P00320,O01788,2025-07-12T09:12:00Z,card,5191.17,30,captured,INR
P02712,O00687,11-04-2026 18:31,card,28.4,0,failed,USD
P00133,O00195,2026-04-03T07:49:00Z,upi,60.14,0.11,captured,USD
P00739,O00157,2025-10-12T08:09:00+05:30,wallet,60.63,0,captured,USD
P02573,O00985,2025-07-12T04:32:00+05:30,netbanking,17.15,0,captured,USD
P01860,O00744,2025-08-25T18:57:00+05:30,wallet,12.08,0,captured,USD
P01502,O01846,2026-05-02T17:35:00+05:30,wallet,29.9,0,captured,USD
P01173,O02027,30-06-2026 15:09,cod,35.08,0,captured,USD
P02666,O00174,2026-07-18T14:15:00+05:30,wallet,2356.23,0,captured,INR
P02646,O01691,2026-06-26T20:37:00+05:30,cod,3358.47,0,captured,INR
P01510,O01467,2025-05-17T04:05:00+05:30,netbanking,32.25,0,captured,USD
P00662,O01198,17-05-2026 03:37,cod,450.03,0,captured,INR
P02364,O01454,2025-07-21T21:51:00+05:30,wallet,11.23,0,failed,USD
P02637,O01174,2026-07-15T01:11:00+05:30,wallet,7.32,0,failed,USD
P00758,O00004,2026-06-19T10:12:00Z,wallet,7.28,0,captured,USD
P00536,O01819,29-06-2025 19:21,cod,3537.33,0,captured,INR
P01804,O00461,2026-06-18T20:06:00+05:30,cod,617.74,0,captured,INR
P00612,O01034,08-06-2026 08:04,wallet,9.38,0,captured,USD
P02028,O00483,2025-10-26T20:41:00Z,netbanking,8.63,0,refunded,USD
P01869,O00619,19-03-2026 23:25,netbanking,921.62,0,captured,INR
P02064,O01925,2025-11-05T07:11:00+05:30,card,1380.28,0,captured,INR
P00996,O00071,30-04-2026 09:20,,1924.9,0,captured,INR
P02179,O00624,27-02-2026 20:32,card,1094.98,0,captured,INR
P00439,O01408,2026-01-20T06:15:00Z,wallet,371.02,0,captured,INR
P02182,O01798,2026-07-17T15:23:00+05:30,upi,4676.38,0,captured,INR
P01700,O00420,2025-07-04T08:07:00+05:30,netbanking,3704.92,0,captured,INR
P00011,O00356,2025-07-31T06:11:00Z,netbanking,2270.4,200,captured,INR
P02415,O02073,2026-03-08T08:02:00+05:30,upi,4.99,0,captured,USD
P01383,O00003,2025-06-18T04:29:00Z,cod,929.59,0,failed,INR
P02528,O00171,2026-04-06T06:04:00+05:30,wallet,503.38,0,failed,INR
P00360,O01051,17-12-2025 23:26,wallet,1933.94,0,captured,INR
P02521,O01374,2025-02-27T14:29:00+05:30,upi,325.71,0,pending,INR
P00514,O00121,2026-07-02T12:27:00Z,cod,745.79,30,captured,INR
P01718,O01536,20-02-2026 01:45,netbanking,23.7,0,captured,USD
P01732,O00045,2026-06-04T07:57:00Z,netbanking,1165.57,0,failed,INR
P00165,O00924,2026-06-18T22:26:00+05:30,wallet,2746.18,0,captured,INR
P02059,O01237,2026-02-23T07:40:00+05:30,,813.59,0,failed,INR
P00099,O01693,16-11-2025 10:35,card,4.99,0,captured,USD
P02173,O01792,07-07-2026 00:30,upi,666.6,0,refunded,INR
P01314,O01912,2025-08-25T06:11:00Z,cod,557.27,15,captured,INR
P01516,O02082,10-02-2026 15:36,card,505.65,0,captured,INR
P01235,O00642,28-01-2026 13:28,cod,55.66,0,captured,USD
P02727,O02105,2026-06-26T14:19:00+05:30,wallet,5.59,0,failed,USD
P00619,O01300,20-03-2026 04:15,card,8.52,0,captured,USD
P01672,O01373,05-04-2026 00:19,upi,5679.13,0,failed,INR
P01508,O01517,2025-11-01T21:43:00+05:30,netbanking,12.36,0,captured,USD
P02251,O01528,2025-12-04T15:01:00+05:30,netbanking,2777.25,0,captured,INR
P02500,O01112,2025-04-03T10:11:00Z,card,502.33,0,failed,INR
P01223,O00697,2026-03-16T13:30:00+05:30,card,9.54,0,captured,USD
P00462,O01768,26-12-2025 11:11,wallet,566.64,0,captured,INR
P00734,O00936,2026-05-14T21:21:00Z,cod,767.91,0,captured,INR
P00705,O01605,2026-05-21T17:53:00+05:30,card,2527.73,0,refunded,INR
P01722,O00942,2026-01-28T11:40:00+05:30,upi,5657.13,0,captured,INR
P00072,O01867,2026-01-21T08:49:00Z,netbanking,582.46,0,captured,INR
P02000,O01173,2026-06-14T22:43:00+05:30,cod,649.69,0,captured,INR
P01008,O00870,19-05-2026 16:30,card,2399.21,0,captured,INR
P00823,O00740,2026-05-14T10:13:00+05:30,upi,13.31,0.03,captured,USD
P00729,O00966,2026-06-26T02:34:00+05:30,netbanking,252.32,0,failed,INR
P00934,O00990,2025-08-14T00:00:00+05:30,cod,29.45,0,refunded,USD
P02193,O00690,28-03-2026 03:02,cod,2031.32,0,failed,INR
P01170,O00919,2026-03-18T16:20:00+05:30,,10.19,0,captured,USD
P00212,O01317,2025-08-10T21:58:00+05:30,netbanking,39.4,0,failed,USD
P00063,O01641,2026-04-27T02:08:00+05:30,wallet,11.64,0,failed,USD
P00701,O01310,2026-06-07T16:01:00Z,card,2067.5,200,captured,INR
P01664,O00099,2025-08-22T09:09:00+05:30,netbanking,11.82,0.06,captured,USD
P01117,O00815,2026-07-22T07:20:00Z,card,449.26,79.28,captured,INR
P01429,O01119,21-03-2026 15:44,card,6.48,0,failed,USD
P02166,O01915,2026-02-27T14:24:00+05:30,wallet,5654.33,0,refunded,INR
P02029,O01421,2026-07-13T01:07:00+05:30,netbanking,4.96,0.03,captured,USD
P02499,O00945,2026-02-01T23:16:00+05:30,upi,1520.88,0,captured,INR
P00857,O01672,28-04-2026 05:12,wallet,5.66,0,captured,USD
P01099,O00296,02-10-2025 06:13,card,22.99,0,failed,USD
P00523,O01248,2026-07-03T16:11:00+05:30,netbanking,336.95,100,captured,INR
P01345,O00956,2025-12-05T03:51:00Z,cod,1417.65,0,failed,INR
P02447,O01903,2026-06-30T15:26:00Z,cod,4624.84,0,captured,INR
P00262,O00035,02-06-2026 02:27,wallet,58.74,0,captured,USD
P00071,O00807,2026-05-01T20:27:00+05:30,netbanking,10.36,0,captured,USD
P00230,O01627,25-01-2026 22:13,wallet,2999.45,0,refunded,INR
P00537,O00263,2026-06-24T13:27:00+05:30,upi,2489.16,0,captured,INR
P02726,O00486,2026-07-10T22:02:00+05:30,netbanking,557.1,0,captured,INR
P01864,O02001,2025-12-13T16:26:00Z,netbanking,5205.32,0,captured,INR
P01233,O00257,2026-07-02T12:04:00+05:30,wallet,9.11,0,captured,USD
P00427,O01396,13-01-2026 10:05,upi,686.68,0,captured,INR
P00527,O01589,2026-01-24T00:24:00+05:30,wallet,23.82,0,captured,USD
P00859,O00680,2026-07-10T20:29:00+05:30,upi,1437.22,0,failed,INR
P00373,O01705,2026-02-01T04:55:00+05:30,netbanking,21,0,failed,USD
P01899,O00630,2026-05-12T04:01:00+05:30,upi,4.72,0.02,captured,USD
P01224,O00697,2026-03-21T13:30:00+05:30,card,9.54,0,refunded,USD
P00202,O00787,2025-12-13T22:01:00Z,card,290.15,0,captured,INR
P01594,O01889,2026-03-24T15:47:00Z,cod,21.19,0,captured,USD
P01854,O00057,2025-09-23T08:19:00+05:30,netbanking,635.67,0,failed,INR
P01273,O01772,02-07-2026 18:08,wallet,866.54,0,captured,INR
P00476,O01824,2026-07-11T16:06:00Z,netbanking,53.82,0,failed,USD
P02649,O01611,2026-04-30T03:22:00+05:30,netbanking,4795.66,0,captured,INR
P02588,O00785,2026-03-26T16:06:00+05:30,card,18.26,0,refunded,USD
P00459,O00499,2026-05-09T18:38:00+05:30,netbanking,2670.66,0,captured,INR
P00959,O01087,2025-12-21T03:05:00+05:30,,322.96,0,captured,INR
P00125,O00313,2025-08-01T15:21:00+05:30,cod,567.79,0,failed,INR
P02346,O00402,2026-05-24T21:17:00+05:30,upi,3430.88,0,captured,INR
P00172,O00820,24-05-2026 17:57,card,760.82,0,failed,INR
P01681,O01326,2026-07-01T15:10:00+05:30,card,2.5,0,refunded,USD
P01169,O00415,2025-07-05T05:14:00+05:30,,1360.37,0,captured,INR
P02662,O01989,2025-11-11T11:28:00+05:30,cod,672.32,0,pending,INR
P00376,O00088,20-10-2025 13:43,cod,3293.31,0,captured,INR
P00392,O01616,2026-05-23T13:16:00Z,upi,380.89,0,captured,INR
P00337,O00355,2025-10-13T00:32:00+05:30,card,8.98,0,captured,USD
P00910,O01542,2026-08-08T23:30:00+05:30,card,5.67,0,refunded,USD
P01513,O00618,02-08-2025 18:08,cod,562.83,0,failed,INR
P01401,O01441,18-09-2025 02:15,wallet,382.13,0,captured,INR
P01870,O00125,2025-12-07T19:03:00Z,card,55.64,0,captured,USD
P02298,O01478,03-07-2026 13:09,wallet,299.32,0,captured,INR
P00827,O01397,2026-02-05T14:13:00+05:30,netbanking,2746.18,0,captured,INR
P01765,O00940,2026-05-30T08:03:00Z,netbanking,13.64,0,captured,USD
P00015,O01054,2025-08-20T14:41:00+05:30,upi,1175.96,0,captured,INR
P00678,O01449,2025-07-30T16:31:00Z,wallet,484.62,0,captured,INR
P00223,O01500,2025-09-24T11:46:00+05:30,upi,6.79,0,failed,USD
P02659,O01996,2025-12-18T09:40:00+05:30,upi,1160.48,0,captured,INR
P00083,O01492,15-09-2025 16:20,netbanking,10.3,0,failed,USD
P01491,O01071,19-11-2025 15:05,netbanking,1354.54,0,captured,INR
P02717,O01437,2026-04-10T15:09:00+05:30,upi,9.53,0,captured,USD
P02256,O00131,17-06-2026 00:40,netbanking,4.24,0,failed,USD
P02436,O02120,20-04-2025 09:10,card,21,0,refunded,USD
P01029,O01871,2026-06-21T20:03:00+05:30,upi,1247.6,0,refunded,INR
P02475,O01202,2026-07-13T00:26:00+05:30,netbanking,2010.19,0,captured,INR
P00341,O01583,2026-01-19T23:17:00+05:30,cod,525.71,0,captured,INR
P02088,O01878,2025-10-08T00:54:00+05:30,wallet,1058.6,50,captured,INR
P01358,O01313,2026-06-10T19:16:00Z,cod,3130.91,0,captured,INR
P00141,O00930,2026-01-25T13:56:00Z,wallet,2783.6,0,refunded,INR
P01580,O02100,2026-03-11T12:42:00+05:30,upi,910.99,0,refunded,INR
P00964,O01581,26-04-2026 11:51,netbanking,927.87,0,failed,INR
P01183,O01604,13-02-2026 08:53,wallet,39.14,0,captured,USD
P02455,O00177,2026-02-04T12:17:00+05:30,wallet,644.31,0,captured,INR
P01660,O00950,18-03-2025 10:11,card,6.56,0,failed,USD
P00282,O01358,08-01-2026 20:45,wallet,11.13,0,captured,USD
P00171,O01383,2026-02-18T12:43:00+05:30,cod,796.67,0,captured,INR
P01307,O00931,2026-01-28T02:33:00+05:30,cod,648.02,0,captured,INR
P01856,O01484,2026-03-29T09:14:00+05:30,cod,549.95,0,captured,INR
P00340,O00247,2025-12-09T02:09:00+05:30,card,310.14,0,pending,INR
P02374,O01990,2026-03-04T10:14:00+05:30,cod,29.27,0,pending,USD
P01688,O01069,2026-06-20T08:15:00+05:30,wallet,3.97,0.02,captured,USD
P02631,O01970,31-05-2026 04:31,wallet,2142.24,200,captured,INR
P02752,O01610,2026-07-24T00:32:00+05:30,wallet,45.58,0,refunded,USD
P02789,O95978,2026-01-22T04:06:00+05:30,upi,453.34,0,captured,INR
P01289,O00166,12-06-2026 21:16,,2399.27,0,captured,INR
P01398,O00291,2025-10-15T06:02:00+05:30,netbanking,516.29,0,captured,INR
P00323,O01143,28-04-2026 16:15,netbanking,27.4,0,captured,USD
P02497,O01638,28-05-2026 21:15,upi,5.93,0,captured,USD
P02414,O02062,2026-07-03T17:13:00Z,card,640.29,0,captured,INR
P01923,O01830,2025-12-25T09:03:00Z,netbanking,735,0,captured,INR
P00577,O01018,15-06-2026 12:09,wallet,1254.47,0,captured,INR
P01762,O01334,09-10-2025 19:42,cod,4.99,0,captured,USD
P01229,O00653,2026-07-22T14:25:00+05:30,netbanking,1186.36,0,captured,INR
P02671,O01643,2026-01-09T07:15:00Z,upi,292.86,51.68,captured,INR
P00834,O00869,2026-07-05T12:38:00Z,cod,3672.62,0,failed,INR
P02159,O01474,24-05-2026 01:18,upi,5143.83,0,captured,INR
P01483,O02024,2025-10-31T16:37:00+05:30,,455.99,0,failed,INR
P02062,O01341,22-07-2026 03:36,cod,2300.07,15,captured,INR
P00630,O02023,2026-03-25T19:50:00+05:30,wallet,485.47,0,captured,INR
P01085,O01777,2026-03-14T08:39:00+05:30,upi,993.73,0,failed,INR
P01659,O00320,07-07-2026 23:35,cod,28.55,0,refunded,USD
P00963,O01745,22-06-2025 01:11,upi,13.02,0,captured,USD
P02198,O01710,2025-11-29T10:02:00+05:30,cod,533.78,0,captured,INR
P02495,O00559,2026-03-28T01:25:00Z,upi,4.99,0,refunded,USD
P00513,O00717,2026-06-16T02:42:00+05:30,wallet,60.94,0.19,captured,USD
P01840,O01295,2025-10-06T13:41:00+05:30,cod,339.38,0,captured,INR
P00615,O00450,2025-12-12T22:33:00+05:30,wallet,695.72,0,failed,INR
P01611,O00114,2026-02-26T09:01:00+05:30,netbanking,333.67,0,captured,INR
P01784,O01380,2025-09-28T04:58:00+05:30,,315.09,0,captured,INR
P02690,O00293,02-07-2026 15:46,wallet,5.8,0,captured,USD
P00096,O01916,16-06-2026 19:13,upi,523.85,0,captured,INR
P00888,O01332,2025-11-20T23:12:00Z,card,28.74,0.14,captured,USD
P02582,O00759,27-03-2026 22:14,cod,28.68,0,failed,USD
P00605,O01464,22-01-2026 17:29,,1895.41,0,captured,INR
P01579,O02100,2026-03-06T12:42:00+05:30,upi,910.99,0,captured,INR
P00633,O01351,22-07-2026 13:45,cod,942.66,0,captured,INR
P02563,O01868,18-01-2026 18:02,card,14.83,0,failed,USD
P02378,O02010,2026-04-23T20:43:00+05:30,wallet,67.22,0,captured,USD
P01850,O00196,2026-02-22T23:17:00+05:30,card,964.85,0,captured,INR
P00969,O00652,2026-06-17T06:46:00Z,wallet,4.97,0.02,captured,USD
P01391,O01074,02-06-2026 22:45,cod,14.8,0,captured,USD
P02068,O00259,2026-02-18T02:48:00+05:30,netbanking,5584.59,0,captured,INR
P01796,O01387,2025-10-13T07:12:00+05:30,cod,1035.41,200,captured,INR
P01752,O01126,2025-07-30T18:45:00+05:30,netbanking,2593.46,0,captured,INR
P02155,O00647,21-05-2026 22:21,netbanking,20.26,0,failed,USD
P01068,O01896,2026-02-17T04:55:00+05:30,upi,3684.46,50,captured,INR
P00583,O01486,2026-04-16T08:39:00Z,card,6.24,0,captured,USD
P00861,O01506,2026-03-04T22:06:00Z,wallet,328.18,0,captured,INR
P01519,O00588,04-07-2025 03:27,wallet,6.74,0,failed,USD
P01212,O01121,2026-05-22T20:24:00+05:30,card,789.06,0,captured,INR
P02645,O01691,2026-06-26T20:21:00Z,cod,3358.47,0,failed,INR
P01059,O01964,14-03-2026 09:42,netbanking,11.71,0,captured,USD
P00272,O01933,2026-05-07T09:51:00Z,wallet,,0,captured,INR
P01340,O01165,2026-02-20T00:58:00+05:30,wallet,853.26,0,failed,INR
P01514,O02052,2026-02-25T16:30:00+05:30,upi,20.55,0,captured,USD
P02238,O00170,2025-08-24T16:26:00+05:30,upi,953.98,0,captured,INR
P02214,O01247,2025-07-23T17:55:00+05:30,cod,4.97,0,failed,USD
P01703,O00923,05-12-2025 08:04,,14.5,0,captured,USD
P00346,O00435,2026-07-13T14:26:00Z,cod,24.22,0,refunded,USD
P00798,O00673,27-06-2026 12:29,upi,,0,captured,INR
P01921,O01874,28-06-2026 21:05,card,516.48,0,captured,INR
P00411,O00732,24-06-2026 00:58,card,716.54,0,failed,INR
P00974,O01917,20-07-2026 09:31,card,4397,0,failed,INR
P01152,O00736,2025-11-18T20:26:00Z,cod,21.92,0,captured,USD
P01056,O00416,13-05-2026 21:07,netbanking,1427.81,0,failed,INR
P01414,O00095,2026-07-09T17:33:00Z,upi,16.76,0,captured,USD
P00078,O02036,2025-12-21T22:43:00+05:30,netbanking,332.05,30,captured,INR
P00856,O01347,2026-04-12T02:27:00+05:30,netbanking,4647.14,0,captured,INR
P01859,O01030,2025-10-02T13:21:00Z,wallet,431.92,0,refunded,INR
P00792,O00474,2026-06-26T10:45:00+05:30,card,1901.19,0,captured,INR
P01210,O00008,19-02-2026 00:06,wallet,960.17,0,failed,INR
P01274,O01082,2026-02-17T02:57:00+05:30,wallet,37.62,0,failed,USD
P02416,O00959,2026-07-06T14:03:00Z,wallet,284.18,50,captured,INR
P02685,O01924,2026-03-14T16:22:00Z,netbanking,14.3,0,captured,USD
P02578,O01211,2026-06-25T15:22:00+05:30,upi,1310.64,0,captured,INR
P00983,O00601,27-06-2026 13:10,upi,4151.44,0,pending,INR
P01781,O00641,20-05-2026 07:24,netbanking,63.13,0.2,captured,USD
P02047,O01790,2026-01-17T12:20:00+05:30,card,4420.26,0,refunded,INR
P01490,O01178,2025-08-23T02:54:00+05:30,upi,15.87,0,captured,USD
P00986,O00280,2026-01-30T14:30:00+05:30,card,908.84,0,captured,INR
P02366,O00579,2026-06-16T19:26:00Z,cod,2638.41,0,captured,INR
P02539,O01729,12-07-2026 19:53,upi,45.22,0.14,captured,USD
P01522,O00929,2026-07-31T07:33:00Z,cod,1893.88,0,refunded,INR
P02313,O01842,2025-11-27T21:16:00Z,upi,5032.57,0,refunded,INR
P01300,O01696,2025-07-22T21:13:00Z,wallet,22.99,0,captured,USD
P00149,O00646,2026-03-30T14:08:00+05:30,,32.31,0,captured,USD
P01907,O00991,2026-07-04T09:05:00+05:30,wallet,6.79,0,captured,USD
P01215,O01179,29-10-2025 03:14,card,5175.51,0,failed,INR
P01593,O00028,2026-03-07T09:10:00+05:30,wallet,20.77,0,captured,USD
P01076,O00234,2026-04-11T14:16:00+05:30,cod,790.49,0,refunded,INR
P00564,O01612,2025-11-09T19:37:00+05:30,wallet,3434.92,0,captured,INR
P00115,O01778,2025-05-05T03:10:00+05:30,wallet,4560.64,0,captured,INR
P02195,O01870,2025-06-13T05:20:00+05:30,cod,7.27,0,captured,USD
P00762,O00086,12-02-2026 02:17,netbanking,451.26,0,failed,INR
P01891,O01802,2026-03-06T00:48:00+05:30,wallet,333.93,0,captured,INR
P00249,O02047,2026-02-03T10:42:00+05:30,netbanking,319.92,15,captured,INR
P00051,O02081,2026-05-29T15:57:00+05:30,upi,4.49,0,refunded,USD
P02010,O01762,2026-04-28T18:31:00+05:30,upi,6.04,0,failed,USD
P01948,O00582,2026-01-20T05:06:00+05:30,cod,30.27,0,failed,USD
P01367,O00667,2026-06-15T12:20:00+05:30,wallet,6.13,0,failed,USD
P00538,O00263,2026-07-06T13:27:00+05:30,upi,2489.16,0,refunded,INR
P00066,O02079,2025-06-11T18:50:00Z,netbanking,58.84,0,captured,USD
P01384,O00003,2025-06-18T04:41:00+05:30,cod,929.59,15,captured,INR
P02568,O01398,2026-06-24T09:56:00Z,card,921.09,100,captured,INR
P02296,O00025,15-04-2026 21:11,netbanking,15.06,0,captured,USD
P00203,O00204,16-06-2026 19:07,cod,366.77,0,captured,INR
P00423,O01552,2026-04-22T13:14:00+05:30,cod,2650.02,0,captured,INR
P01596,O00482,2026-05-25T10:21:00+05:30,wallet,2610.89,0,captured,INR
P00101,O00721,2025-10-26T04:48:00+05:30,wallet,5.42,0,captured,USD
P01757,O01880,2025-11-21T13:13:00Z,cod,1353.87,0,failed,INR
P00558,O01681,08-04-2026 16:12,card,3030.35,0,captured,INR
P00332,O00666,2025-09-01T20:19:00Z,cod,61.18,0,captured,USD
P02181,O00802,23-07-2026 06:45,netbanking,2669.72,0,captured,INR
P00731,O01482,11-03-2026 03:42,cod,3074.58,0,captured,INR
P00455,O00150,2025-11-09T13:11:00Z,netbanking,335.45,0,captured,INR
P00760,O00076,2025-03-21T05:47:00+05:30,card,29.04,0,captured,USD
